start-x,start-y,end-x,end-y,start-time,end-time,car-id,car-type,average-speed
124,111,140,184,2015-09-02 04:19:09,2015-09-02 04:28:11,20155902035925-439,1,38.65682656826568
124,111,140,184,2015-09-02 05:51:32,2015-09-02 06:01:27,20151102051100-481,5,35.213445378151256
65,144,17,67,2015-09-02 05:28:47,2015-09-02 05:40:43,20151502051516-710,4,39.5195530726257
65,144,17,67,2015-09-02 06:26:09,2015-09-02 06:37:40,20154402054434-251,4,40.94934876989869
65,144,17,67,2015-09-02 06:13:14,2015-09-02 06:25:23,20155402055458-607,2,38.81481481481481
150,177,140,184,2015-09-07 14:30:34,2015-09-07 14:32:53,20150302060320-142,3,35.7410071942446
69,98,62,13,2015-09-02 12:19:19,2015-09-02 12:31:03,20150502060559-716,1,38.65909090909091
64,25,115,167,2015-09-03 10:31:54,2015-09-03 10:51:07,20153102063137-742,1,38.40416305290546
65,144,17,67,2015-09-05 15:08:47,2015-09-05 15:23:30,20153202063212-217,2,32.04530011325028
65,144,115,167,2015-09-02 06:54:57,2015-09-02 07:10:03,20154102064141-457,5,34.092715231788084
65,144,17,67,2015-09-02 07:01:41,2015-09-02 07:14:41,20154202064209-590,3,36.276923076923076
65,144,115,167,2015-09-06 07:18:25,2015-09-06 07:31:40,20151302071301-31,3,38.85283018867925
124,111,140,184,2015-09-02 08:11:34,2015-09-02 08:21:38,20153002073028-758,4,34.6887417218543
136,137,140,184,2015-09-05 14:12:31,2015-09-05 14:19:16,20154702074759-377,1,32.53333333333333
65,144,17,67,2015-09-02 08:13:18,2015-09-02 08:26:23,20155302075339-508,1,36.04585987261146
136,137,183,87,2015-09-09 13:03:23,2015-09-09 13:15:42,20155602075606-537,1,38.87415426251691
69,98,62,13,2015-09-05 09:10:35,2015-09-05 09:22:32,20150802090823-595,1,37.9581589958159
65,144,17,67,2015-09-03 17:39:17,2015-09-03 17:53:52,20152202092258-284,1,32.33828571428571
104,32,183,87,2015-09-02 10:09:11,2015-09-02 10:28:15,20154102094110-15,3,36.62937062937063
65,144,17,67,2015-09-02 10:00:04,2015-09-02 10:12:24,20154602094603-395,1,38.23783783783784
64,25,115,167,2015-09-07 17:54:46,2015-09-07 18:17:46,20155002095022-451,2,32.086956521739125
65,144,115,167,2015-09-05 06:20:39,2015-09-05 06:35:45,20155402095430-944,2,34.092715231788084
65,144,115,167,2015-09-02 10:37:53,2015-09-02 10:51:08,20150202100259-885,1,38.85283018867925
183,87,140,184,2015-09-02 10:18:18,2015-09-02 10:38:35,20151802101818-845,2,33.36729663105998
64,25,115,167,2015-09-03 18:30:35,2015-09-03 18:50:50,20154102104114-973,2,36.444444444444436
65,144,17,67,2015-09-02 12:17:39,2015-09-02 12:31:56,20152402112425-692,2,33.01750291715286
138,181,128,175,2015-09-02 13:33:44,2015-09-02 13:35:07,20154102114107-39,2P,41.63855421686747
186,55,183,87,2015-09-04 07:54:25,2015-09-04 08:00:40,20154102114141-894,3,33.984
64,25,115,167,2015-09-02 12:10:02,2015-09-02 12:29:07,20154102114150-147,1,38.672489082969435
104,32,183,87,2015-09-02 12:08:59,2015-09-02 12:27:58,20155902115909-910,1,36.79016681299385
69,98,62,13,2015-09-05 14:32:52,2015-09-05 14:44:58,20150902120906-170,1,37.48760330578512
65,144,17,67,2015-09-03 19:27:22,2015-09-03 19:40:57,20151502121502-816,3,34.71901840490797
69,98,62,13,2015-09-02 13:08:44,2015-09-02 13:20:09,20152602122642-940,2,39.731386861313865
65,144,115,167,2015-09-02 14:12:54,2015-09-02 14:27:16,20155902125916-155,1,35.83294663573086
124,111,140,184,2015-09-02 13:52:02,2015-09-02 14:01:31,20150302010308-139,5,36.82249560632688
45,68,17,67,2015-09-02 14:05:25,2015-09-02 14:15:37,20150802010858-812,1,39.882352941176464
124,111,140,184,2015-09-03 16:02:40,2015-09-03 16:12:37,20154102014133-632,3,35.09547738693467
124,111,140,184,2015-09-04 10:12:49,2015-09-04 10:22:32,20154202014210-253,2,35.93825042881646
138,181,128,175,2015-09-02 22:28:03,2015-09-02 22:29:36,20151402021419-157,2P,37.16129032258064
64,25,62,13,2015-09-02 15:12:43,2015-09-02 15:14:15,20152202022250-564,3,32.869565217391305
65,144,115,167,2015-09-04 14:58:35,2015-09-04 15:12:27,20155302025312-112,1,37.125
124,111,140,184,2015-09-02 15:51:37,2015-09-02 16:02:09,20155702025721-399,4,33.151898734177216
124,111,140,184,2015-09-05 21:21:07,2015-09-05 21:31:58,20153802033804-576,1,32.18433179723502
69,98,62,13,2015-09-10 18:39:34,2015-09-10 18:51:12,20152602042627-350,1,38.99140401146131
65,144,17,67,2015-09-02 17:43:56,2015-09-02 17:55:47,20154002044015-415,1,39.79746835443037
136,137,140,184,2015-09-08 06:41:42,2015-09-08 06:48:07,20154402044412-377,1,34.22337662337662
69,98,62,13,2015-09-02 17:32:34,2015-09-02 17:46:54,20155702045735-87,2,31.646511627906975
65,144,115,167,2015-09-03 11:29:43,2015-09-03 11:43:04,20150602050643-221,3,38.561797752808985
44,64,17,67,2015-09-08 16:12:01,2015-09-08 16:18:31,20152102052154-22,3,32.12307692307692
124,111,140,184,2015-09-02 18:25:34,2015-09-02 18:37:12,20152502052551-148,1,30.01719197707736
104,32,183,87,2015-09-04 11:01:55,2015-09-04 11:19:56,20153002053041-801,1,38.764107308048104
65,144,115,167,2015-09-08 12:44:49,2015-09-08 12:59:52,20154102054122-35,1,34.20598006644518
138,181,128,175,2015-09-02 20:16:21,2015-09-02 20:17:59,20154602054627-434,2P,35.26530612244898
124,111,140,184,2015-09-03 17:25:29,2015-09-03 17:35:28,20155102055140-273,3,34.97829716193656
65,144,115,167,2015-09-02 20:21:23,2015-09-02 20:37:46,20150702080703-888,6,31.422177009155646
64,25,62,13,2015-09-02 20:58:06,2015-09-02 20:59:47,20152602082644-571,1,29.94059405940594
65,144,17,67,2015-09-02 21:32:39,2015-09-02 21:47:40,20153802083826-293,3,31.405105438401776
69,98,62,13,2015-09-02 21:29:26,2015-09-02 21:42:28,20150802090839-792,2,34.803069053708434
65,144,115,167,2015-09-02 21:43:54,2015-09-02 21:57:18,20153202093212-179,2,38.417910447761194
69,98,62,13,2015-09-02 21:57:43,2015-09-02 22:11:23,20153502093559-187,2,33.19024390243902
124,111,140,184,2015-09-02 23:28:22,2015-09-02 23:38:58,20153302103343-254,1,32.94339622641509
124,111,140,184,2015-09-03 00:04:12,2015-09-03 00:13:46,20152502112508-357,1,36.501742160278745
65,144,17,67,2015-09-03 02:18:33,2015-09-03 02:33:05,20152603012609-626,2,32.449541284403665
62,13,115,167,2015-09-03 02:24:31,2015-09-03 02:49:36,20152403022431-861,2,31.144186046511624
124,111,140,184,2015-09-03 03:09:07,2015-09-03 03:19:01,20154703024730-513,1,35.272727272727266
104,32,183,87,2015-09-03 03:59:43,2015-09-03 04:19:09,20152003032042-905,1,35.93825042881646
64,25,62,13,2015-09-03 05:35:42,2015-09-03 05:37:06,20150803050825-767,2,36.0
48,89,17,67,2015-09-03 15:00:02,2015-09-03 15:06:31,20153103053151-915,1,40.534704370179945
136,137,183,87,2015-09-03 08:09:17,2015-09-03 08:24:05,20153903053902-75,3,32.35135135135135
115,167,62,13,2015-09-03 06:31:47,2015-09-03 06:52:45,20153103063147-856,6,37.25914149443561
64,25,115,167,2015-09-03 08:09:25,2015-09-03 08:31:48,20153303063304-493,2,32.97096053611318
65,144,115,167,2015-09-04 10:01:55,2015-09-04 10:19:04,20153303063323-954,1,30.017492711370263
65,144,17,67,2015-09-14 08:30:40,2015-09-14 08:43:48,20154303064359-839,1,35.90862944162436
104,32,183,87,2015-09-06 13:31:38,2015-09-06 13:52:10,20150103070112-250,3,34.01298701298701
150,177,140,184,2015-09-03 10:00:02,2015-09-03 10:02:38,20150203070211-66,1,31.846153846153843
104,32,183,87,2015-09-06 20:57:47,2015-09-06 21:15:34,20152703072711-146,1,39.27272727272727
52,41,17,67,2015-09-08 09:44:08,2015-09-08 09:57:59,20152803072816-844,2,41.328519855595665
115,167,62,13,2015-09-03 07:40:43,2015-09-03 08:02:19,20154003074043-575,6,36.166666666666664
136,137,183,87,2015-09-10 14:48:49,2015-09-10 15:04:38,20151703081723-858,2,30.271865121180184
150,177,140,184,2015-09-03 09:32:44,2015-09-03 09:35:09,20155903085903-858,2,34.26206896551724
69,98,62,13,2015-09-03 09:28:21,2015-09-03 09:42:18,20150603090606-203,1,32.516129032258064
150,177,140,184,2015-09-03 10:00:02,2015-09-03 10:02:12,20153103093117-808,1,38.215384615384615
104,32,183,87,2015-09-04 21:43:54,2015-09-04 22:05:52,20154303094318-187,3,31.793626707132017
64,25,62,13,2015-09-03 10:20:05,2015-09-03 10:21:51,20154603094659-851,6,28.528301886792452
65,144,17,67,2015-09-03 11:52:23,2015-09-03 12:07:41,20151703101707-426,1,30.823529411764703
45,68,17,67,2015-09-04 15:16:17,2015-09-04 15:26:51,20151903101941-31,1,38.49842271293375
104,32,183,87,2015-09-03 11:02:57,2015-09-03 11:25:12,20153003103014-67,1,31.388764044943816
64,25,115,167,2015-09-04 16:44:55,2015-09-04 17:03:24,20154303104350-928,2,39.927862939585204
52,41,17,67,2015-09-13 16:39:25,2015-09-13 16:57:35,20154703104737-748,3,31.508256880733946
65,144,17,67,2015-09-03 11:37:04,2015-09-03 11:50:10,20154803104806-359,1,36.0
138,181,128,175,2015-09-03 13:16:28,2015-09-03 13:18:06,20155503105528-624,2P,35.26530612244898
64,25,115,167,2015-09-06 16:32:04,2015-09-06 16:56:03,20155603105654-700,2,30.771369006254343
65,144,115,167,2015-09-04 11:07:50,2015-09-04 11:21:52,20151303111344-23,1,36.68408551068884
104,32,183,87,2015-09-04 09:14:03,2015-09-04 09:34:46,20155103115100-856,2,33.71198712791632
124,111,140,184,2015-09-04 08:39:35,2015-09-04 08:49:36,20150403120405-547,3,34.86189683860233
65,144,17,67,2015-09-03 13:09:31,2015-09-03 13:23:25,20151703121746-96,1,33.92805755395683
65,144,115,167,2015-09-03 13:47:13,2015-09-03 14:03:13,20152503122522-339,3,32.175000000000004
65,144,115,167,2015-09-03 12:50:09,2015-09-03 13:04:26,20152603122624-578,1,36.042007001166866
124,111,140,184,2015-09-05 19:46:09,2015-09-05 19:55:41,20155303125323-651,1,36.62937062937063
65,144,17,67,2015-09-03 14:03:31,2015-09-03 14:16:21,20155403125436-517,3,36.748051948051945
115,167,62,13,2015-09-03 13:05:44,2015-09-03 13:25:42,20150503010544-585,1,39.12520868113522
64,25,62,13,2015-09-08 21:23:21,2015-09-08 21:24:48,20151803011812-57,2,34.758620689655174
65,144,17,67,2015-09-03 14:02:15,2015-09-03 14:14:05,20154403014430-537,6,39.85352112676056
124,111,140,184,2015-09-05 20:21:29,2015-09-05 20:31:45,20154903014907-481,2,34.01298701298701
64,25,115,167,2015-09-06 23:19:01,2015-09-06 23:37:50,20154903014909-323,3,39.220549158547385
45,68,17,67,2015-09-07 14:55:38,2015-09-07 15:07:09,20155203015220-852,3,35.32272069464544
62,13,115,167,2015-09-03 13:55:36,2015-09-03 14:18:27,20155503015536-796,2,34.18818380743982
65,144,115,167,2015-09-05 08:23:13,2015-09-05 08:37:20,20150903020949-595,1,36.467532467532465
124,111,140,184,2015-09-03 15:15:12,2015-09-03 15:25:13,20152303022337-383,4,34.86189683860233
64,25,115,167,2015-09-03 16:23:55,2015-09-03 16:47:36,20154903024942-37,3,31.16115411681914
124,111,140,184,2015-09-03 15:51:13,2015-09-03 16:00:12,20155503025525-562,1,38.871985157699434
104,32,183,87,2015-09-04 14:02:17,2015-09-04 14:23:28,20150803030838-612,2,32.9693154996066
150,177,183,87,2015-09-03 15:17:45,2015-09-03 15:35:49,20151503031528-614,1,38.457564575645755
124,111,140,184,2015-09-04 07:54:59,2015-09-04 08:03:55,20153703033757-677,1,39.08955223880597
64,25,62,13,2015-09-03 16:13:35,2015-09-03 16:14:59,20154703034736-284,4,36.0
138,181,128,175,2015-09-03 18:33:02,2015-09-03 18:34:29,20155403035448-157,2P,39.724137931034484
64,25,115,167,2015-09-08 16:06:34,2015-09-08 16:27:58,20155703035752-285,1,34.48598130841121
65,144,115,167,2015-09-06 17:44:25,2015-09-06 18:01:33,20150303040325-976,1,30.04669260700389
64,25,115,167,2015-09-03 17:46:55,2015-09-03 18:09:17,20153803043840-270,1,32.99552906110283
124,111,140,184,2015-09-03 17:34:29,2015-09-03 17:46:00,20154703044730-915,4,30.321273516642545
104,32,183,87,2015-09-11 16:04:05,2015-09-11 16:22:21,20153103053109-344,3,38.23357664233576
104,32,183,87,2015-09-06 07:44:16,2015-09-06 08:04:44,20155403055431-688,1,34.123778501628664
183,87,140,184,2015-09-03 19:17:34,2015-09-03 19:37:15,20151703071734-903,2,34.3844199830652
183,87,140,184,2015-09-03 19:45:25,2015-09-03 20:03:47,20154503074525-315,2,36.849364791288565
65,144,17,67,2015-09-03 20:20:41,2015-09-03 20:34:19,20150503080515-72,4,34.59168704156479
64,25,62,13,2015-09-03 21:16:40,2015-09-03 21:18:14,20154703084735-507,5,32.170212765957444
140,184,183,87,2015-09-03 21:59:17,2015-09-03 22:20:33,20155903095917-883,2,31.824451410658305
104,32,183,87,2015-09-03 22:16:24,2015-09-03 22:39:20,20150403100431-843,1,30.45348837209302
124,111,140,184,2015-09-03 23:02:06,2015-09-03 23:11:42,20152203102251-393,4,36.37499999999999
115,167,62,13,2015-09-03 22:52:50,2015-09-03 23:16:45,20155203105250-184,1,32.663414634146335
104,32,183,87,2015-09-03 23:20:49,2015-09-03 23:38:32,20155403105442-397,1,39.42050799623706
64,25,62,13,2015-09-04 00:46:52,2015-09-04 00:48:32,20151504121551-199,2,30.240000000000002
64,25,115,167,2015-09-04 00:55:52,2015-09-04 01:14:59,20152904122907-350,2,38.6050566695728
65,144,17,67,2015-09-04 02:37:13,2015-09-04 02:51:51,20154204014240-350,3,32.22779043280182
64,25,62,13,2015-09-04 02:24:54,2015-09-04 02:26:19,20155704015702-248,2,35.576470588235296
65,144,17,67,2015-09-04 03:02:36,2015-09-04 03:15:14,20151504021532-361,1,37.329815303430074
124,111,140,184,2015-09-04 03:51:20,2015-09-04 04:00:21,20153104033138-558,5,38.72828096118299
104,32,183,87,2015-09-04 04:13:03,2015-09-04 04:32:30,20150204040257-657,2,35.90745501285347
115,167,62,13,2015-09-04 04:14:02,2015-09-04 04:39:03,20151404041402-188,1,31.2271818787475
124,111,140,184,2015-09-04 05:27:07,2015-09-04 05:38:38,20154004044006-495,3,30.321273516642545
65,144,17,67,2015-09-04 05:32:08,2015-09-04 05:43:55,20154904044939-275,6,40.02263083451202
64,25,62,13,2015-09-04 06:30:28,2015-09-04 06:32:02,20152604052658-724,1,32.170212765957444
65,144,115,167,2015-09-04 05:39:05,2015-09-04 05:52:41,20152704052713-407,2,37.85294117647059
69,98,62,13,2015-09-04 15:18:43,2015-09-04 15:30:08,20155404055405-546,1,39.731386861313865
64,25,115,167,2015-09-04 07:15:39,2015-09-04 07:34:17,20155704055714-605,3,39.60644007155635
183,87,140,184,2015-09-04 06:04:28,2015-09-04 06:24:40,20150404060428-696,2,33.504950495049506
124,111,140,184,2015-09-07 11:09:40,2015-09-07 11:18:53,20150904060937-392,1,37.8878842676311
64,25,62,13,2015-09-08 21:23:52,2015-09-08 21:25:30,20152904062902-66,1,30.857142857142858
136,137,140,184,2015-09-05 10:04:31,2015-09-05 10:11:29,20153404063406-832,1,31.521531100478466
104,32,183,87,2015-09-05 15:58:41,2015-09-05 16:19:16,20154504064547-329,1,33.93036437246963
64,25,115,167,2015-09-04 07:22:11,2015-09-04 07:41:30,20155504065513-977,2,38.2053494391717
136,137,140,184,2015-09-04 11:09:28,2015-09-04 11:16:40,20151204071215-745,2,30.5
64,25,115,167,2015-09-06 18:33:26,2015-09-06 18:56:30,20151304071316-371,2,31.99421965317919
136,137,140,184,2015-09-07 16:15:42,2015-09-07 16:22:22,20151904071915-758,2,32.94
104,32,183,87,2015-09-11 20:27:08,2015-09-11 20:47:54,20152604072643-403,1,33.63081861958266
64,25,62,13,2015-09-04 08:41:08,2015-09-04 08:42:52,20153004073055-527,1,29.076923076923077
69,98,62,13,2015-09-05 13:24:47,2015-09-05 13:37:59,20153604073635-88,2,34.36363636363636
124,111,140,184,2015-09-04 08:20:05,2015-09-04 08:29:40,20154004074058-4,1,36.43826086956522
64,25,115,167,2015-09-07 23:15:03,2015-09-07 23:33:41,20154304074340-809,1,39.60644007155635
69,98,62,13,2015-09-05 17:40:04,2015-09-05 17:54:20,20154904074940-639,1,31.794392523364483
104,32,183,87,2015-09-04 09:45:10,2015-09-04 10:03:05,20150604080640-490,1,38.98046511627906
69,98,62,13,2015-09-09 10:17:41,2015-09-09 10:29:36,20151004081041-724,1,38.064335664335665
65,144,17,67,2015-09-14 08:55:29,2015-09-14 09:09:23,20151804081822-193,3,33.92805755395683
65,144,17,67,2015-09-04 08:53:43,2015-09-04 09:08:15,20153704083713-621,4,32.449541284403665
65,144,115,167,2015-09-04 10:11:38,2015-09-04 10:28:48,20154104084104-664,1,29.988349514563108
64,25,62,13,2015-09-04 09:27:27,2015-09-04 09:28:51,20154504084540-301,1,36.0
136,137,140,184,2015-09-05 12:27:01,2015-09-05 12:33:07,20154704084736-736,3,35.99999999999999
69,98,62,13,2015-09-08 09:43:18,2015-09-08 09:55:35,20155304085320-560,1,36.9280868385346
115,167,62,13,2015-09-04 08:55:56,2015-09-04 09:15:39,20155504085556-912,3,39.62130177514793
65,144,115,167,2015-09-04 09:36:11,2015-09-04 09:49:49,20155704085737-841,2,37.76039119804401
64,25,62,13,2015-09-04 10:07:42,2015-09-04 10:09:17,20155904085914-39,1,31.83157894736842
124,111,140,184,2015-09-11 06:51:01,2015-09-11 07:00:03,20151704091740-106,2,38.65682656826568
64,25,62,13,2015-09-04 09:46:12,2015-09-04 09:47:38,20151904091914-101,1,35.16279069767442
69,98,62,13,2015-09-04 10:24:46,2015-09-04 10:37:18,20152004092050-666,3,36.191489361702125
64,25,115,167,2015-09-11 12:24:02,2015-09-11 12:43:01,20153304093314-219,1,38.876207199297625
65,144,115,167,2015-09-04 10:03:41,2015-09-04 10:20:41,20153504093525-994,1,30.282352941176473
138,181,128,175,2015-09-04 19:34:19,2015-09-04 19:35:50,20153704093744-62,2P,37.97802197802198
65,144,17,67,2015-09-04 10:35:42,2015-09-04 10:49:55,20154404094427-555,2,33.172332942555684
69,98,62,13,2015-09-04 10:19:57,2015-09-04 10:32:12,20150004100026-651,2,37.028571428571425
62,13,115,167,2015-09-04 10:03:20,2015-09-04 10:28:02,20150304100320-326,1,31.62753036437247
64,25,115,167,2015-09-08 18:32:19,2015-09-08 18:50:45,20150904100901-193,1,40.03616636528029
65,144,17,67,2015-09-08 10:08:41,2015-09-08 10:21:08,20152504102537-658,2,37.87951807228916
64,25,62,13,2015-09-04 11:28:22,2015-09-04 11:30:04,20155604105652-557,6,29.647058823529413
124,111,140,184,2015-09-05 18:03:08,2015-09-05 18:14:06,20155904105902-891,2,31.841945288753795
65,144,115,167,2015-09-04 11:13:11,2015-09-04 11:28:17,20155904105955-4,4,34.092715231788084
104,32,183,87,2015-09-05 14:04:09,2015-09-05 14:21:51,20150904110914-670,3,39.45762711864407
65,144,17,67,2015-09-07 17:38:17,2015-09-07 17:51:02,20151204111220-934,2,36.98823529411764
65,144,115,167,2015-09-19 06:37:51,2015-09-19 06:54:36,20151504111546-565,1,30.734328358208955
136,137,140,184,2015-09-04 11:56:10,2015-09-04 12:02:06,20151604111624-415,2,37.01123595505618
65,144,115,167,2015-09-11 20:37:32,2015-09-11 20:52:38,20152004112056-852,1,34.092715231788084
65,144,17,67,2015-09-04 12:06:59,2015-09-04 12:18:44,20152304112312-366,3,40.136170212765954
64,25,115,167,2015-09-04 12:42:14,2015-09-04 13:04:46,20152704112753-610,2,32.751479289940825
124,111,140,184,2015-09-05 21:09:40,2015-09-05 21:19:07,20154104114100-580,2,36.95238095238095
150,177,183,87,2015-09-04 12:00:44,2015-09-04 12:19:35,20154104114144-550,2,36.859416445623346
65,144,115,167,2015-09-04 11:58:23,2015-09-04 12:14:13,20154404114431-907,4,32.513684210526314
104,32,183,87,2015-09-04 12:35:21,2015-09-04 12:55:48,20155004115012-992,1,34.15158924205379
104,32,183,87,2015-09-05 15:22:16,2015-09-05 15:39:58,20155504115554-356,1,39.45762711864407
64,25,115,167,2015-09-04 12:31:44,2015-09-04 12:55:15,20155704115705-937,2,31.381998582565554
104,32,183,87,2015-09-12 22:53:18,2015-09-12 23:11:13,20150004120029-367,2,38.98046511627906
65,144,115,167,2015-09-04 12:18:08,2015-09-04 12:34:25,20150304120353-11,1,31.615148413510745
65,144,115,167,2015-09-04 13:24:39,2015-09-04 13:40:56,20151004121046-191,3,31.615148413510745
104,32,183,87,2015-09-04 14:21:26,2015-09-04 14:44:39,20151104121100-220,1,30.081837760229718
65,144,115,167,2015-09-10 12:33:13,2015-09-10 12:50:04,20153004123036-930,1,30.55192878338279
64,25,62,13,2015-09-10 18:36:04,2015-09-10 18:37:50,20154804124824-880,1,28.528301886792452
124,111,140,184,2015-09-04 14:49:05,2015-09-04 14:58:41,20150004010051-792,1,36.37499999999999
69,98,62,13,2015-09-05 14:58:28,2015-09-05 15:11:31,20150204010234-9,1,34.75862068965517
104,32,183,87,2015-09-06 17:18:35,2015-09-06 17:40:22,20150404010414-57,1,32.06120887528691
124,111,140,184,2015-09-09 22:52:19,2015-09-09 23:01:21,20151304011353-532,1,38.65682656826568
44,64,17,67,2015-09-20 09:21:09,2015-09-20 09:26:26,20152404012417-940,1,39.5205047318612
124,111,140,184,2015-09-04 14:02:54,2015-09-04 14:11:50,20152604012628-0,3,39.08955223880597
52,41,17,67,2015-09-06 08:37:16,2015-09-06 08:53:22,20153804013829-884,2,35.5527950310559
65,144,115,167,2015-09-04 14:54:05,2015-09-04 15:08:40,20154004014055-23,3,35.30057142857143
138,181,128,175,2015-09-04 17:29:22,2015-09-04 17:31:01,20155404015431-242,2P,34.90909090909091
104,32,183,87,2015-09-07 19:23:10,2015-09-07 19:44:32,20150504020535-36,1,32.68642745709828
69,98,62,13,2015-09-07 07:45:51,2015-09-07 07:57:46,20150704020738-670,3,38.064335664335665
64,25,62,13,2015-09-04 14:49:31,2015-09-04 14:51:00,20152104022149-431,1,33.97752808988764
